,month,day,Date,Class,Lat,Lon,Max wind,Min pres,SST,UWND,VWND,rhum,airtemp,key,year,distance,direction,gridID
175,9,29,1800, TS,35.8,73,55,1007,25.789999,-7.619995117,-4.509994507,90.17999268,297.6199951,               DEAN1983,1983,97.29778315,334.7323798,3626
176,9,30,0, TS,36.4,74,55,1008,21.4,-10.88999939,1.910003662,91.63000488,291.7099915,               DEAN1983,1983,69.53512038,95.71025492,3750
177,9,30,600, TS,37,74.9,55,1009,20.439999,-10.88999939,1.910003662,91.63000488,291.7099915,               DEAN1983,1983,64.84068013,119.4073715,3751
178,9,30,1200, TS,37.5,75.8,40,1010,21.67,-10.88999939,1.910003662,91.63000488,291.7099915,               DEAN1983,1983,60.36166655,118.6966752,3875
179,9,30,1800, TD,37.9,76.9,30,1015,21.67,-12.11999512,-3.229995728,82.42999268,290.1799927,               DEAN1983,1983,66.18142427,116.1971029,3876
180,8,29,1800, TS,11.8,55.8,45,1004,26.38,-11.21000671,-2.520004272,97.33999634,296.7299805,             ARTHUR1984,1984,0,0,657
181,8,30,0, TS,12.4,56.3,45,1004,26.779999,-4.270004272,0.919998169,96.75999451,296.3099976,             ARTHUR1984,1984,53.47547242,83.66485966,780
182,8,30,600, TS,13,57,40,1005,27.47,-4.270004272,0.919998169,96.75999451,296.3099976,             ARTHUR1984,1984,62.80709683,82.65328172,781
183,8,30,1200, TS,13.4,57.4,35,1006,27.519999,-4.270004272,0.919998169,96.75999451,296.3099976,             ARTHUR1984,1984,38.57221513,85.15036894,904
184,8,30,1800, TS,14,57.8,35,1007,26.519999,-8.699996948,-1.290008545,94.36999512,296.5999756,             ARTHUR1984,1984,49.39206309,15.53613083,905
185,8,31,0, TS,14.4,58,35,1009,27.93,-2.25,5.809997559,90.95999146,297.6199951,             ARTHUR1984,1984,30.71300034,352.0135506,1028
186,8,31,600, TS,14.8,58.1,35,1009,27.83,-2.25,5.809997559,90.95999146,297.6199951,             ARTHUR1984,1984,28.43465582,354.4085519,1028
187,8,31,1200, TS,15.3,58.2,35,1010,27.81,-2.25,5.809997559,90.95999146,297.6199951,             ARTHUR1984,1984,35.18515494,354.0445451,1151
188,8,31,1800, TD,16,58.4,30,1011,27.55,-2.25,5.809997559,90.95999146,297.6199951,             ARTHUR1984,1984,50.16242394,349.0306194,1151
189,9,1,0, TD,16.7,58.6,30,1011,27.5,-7.729995728,2.380004883,96.30999756,301.2700195,             ARTHUR1984,1984,50.1500996,352.8176479,1274
190,9,1,600, TD,16.9,59.1,30,1012,27.949999,-8.839996338,2.899993896,95.86000061,300.8599854,             ARTHUR1984,1984,35.84308991,349.4571657,1275
191,9,1,1200, TD,17,59.8,30,1011,28.21,-8.839996338,2.899993896,95.86000061,300.8599854,             ARTHUR1984,1984,46.77744009,349.2374262,1276
192,9,1,1800, TD,17.2,60.2,25,1010,28.18,-8.839996338,2.899993896,95.86000061,300.8599854,             ARTHUR1984,1984,29.81172612,357.8980937,1399
193,9,2,0, TD,17.6,60.6,25,1010,28.89,-2.220001221,0.319992065,89.81999207,302.3599854,             ARTHUR1984,1984,38.20129724,8.609498966,1399
194,9,2,600, TD,17.9,61,25,1010,28.56,-2.220001221,0.319992065,89.81999207,302.3599854,             ARTHUR1984,1984,33.50345315,17.29790109,1400
195,9,2,1200, TD,18.2,61.2,25,1010,28.26,-2.220001221,0.319992065,89.81999207,302.3599854,             ARTHUR1984,1984,24.54126807,10.9736104,1523
196,9,2,1800, TD,18.7,61.4,30,1009,27.89,-5.119995117,1.289993286,92.86999512,302.539978,             ARTHUR1984,1984,36.95002145,11.81477629,1523
197,9,3,0, TD,18.9,61.8,30,1008,27.609999,-5.630004883,-1.199996948,82.91999817,300.2399902,             ARTHUR1984,1984,29.58803588,25.50052301,1524
198,9,3,600, TD,19.2,62,30,1008,27.71,-5.630004883,-1.199996948,82.91999817,300.2399902,             ARTHUR1984,1984,24.50027655,11.5675209,1647
199,9,3,1200, TD,19.5,62.2,30,1010,27.88,-5.630004883,-1.199996948,82.91999817,300.2399902,             ARTHUR1984,1984,24.4875989,9.455683586,1647
200,9,3,1800, TD,19.8,62.6,30,1011,28.05,-5.630004883,-1.199996948,82.91999817,300.2399902,             ARTHUR1984,1984,33.27310666,13.89728893,1647
201,9,4,0, TD,20.2,62.9,25,1012,27.74,-2.229995728,2.089996338,89.99000549,301.3099976,             ARTHUR1984,1984,33.81143813,3.851953166,1771
202,9,4,600, TD,21,63.3,25,1012,27.72,-2.229995728,2.089996338,89.99000549,301.3099976,             ARTHUR1984,1984,61.02908478,347.6512579,1771
203,9,4,1200, TD,21.8,64,25,1013,28.539999,-5.649993896,-1.220001221,77.95999146,303.0599976,             ARTHUR1984,1984,71.29533991,320.4280998,1895
204,9,4,1800, TD,22.3,65,25,1013,28.65,-5.649993896,-1.220001221,77.95999146,303.0599976,             ARTHUR1984,1984,72.76334302,306.6554015,2019
205,9,5,0, TD,22.8,66,25,1014,28.33,-4.559997559,5.529998779,82.74000549,300.2600098,             ARTHUR1984,1984,72.56205455,320.8429784,2020
206,9,5,600, TD,23.1,66.9,25,1014,29.06,-3.680007935,5.069992065,76.92999268,301.2299805,             ARTHUR1984,1984,60.89792919,312.1609133,2021
207,9,5,1200, TD,24,67.9,25,1014,28.56,-4.419998169,5.179992676,78.61999512,302.6699829,             ARTHUR1984,1984,88.76097932,105.7372031,2145
208,9,5,1800, TD,25,68.5,25,1014,28.42,-4.419998169,5.179992676,78.61999512,302.6699829,             ARTHUR1984,1984,78.7203606,56.9665167,2268
209,8,30,1200, TD,13.1,41,25,1009,26.67,-6.399993896,3.059997559,96.72000122,295.75,             BERTHA1984,1984,0,0,765
210,8,30,1800, TD,13.3,42.2,25,1009,27.49,-6.199996948,-1.710006714,97.22999573,294.4599915,             BERTHA1984,1984,81.89562139,79.95855233,889
211,8,31,0, TD,13.7,43.4,30,1008,28.32,-5.490005493,2.979995728,95.36000061,295.8099976,             BERTHA1984,1984,85.22654664,25.13560396,890
212,8,31,600, TD,14.4,44.5,30,1008,27.519999,-6.399993896,-2.089996338,94.66000366,294.4199829,             BERTHA1984,1984,88.17652208,345.5324704,1014
213,8,31,1200, TS,14.9,45.3,35,1007,27.14,-6.399993896,-2.089996338,94.66000366,294.4199829,             BERTHA1984,1984,63.66564086,322.5472566,1015
214,8,31,1800, TS,15.7,46.6,35,1007,27.119999,-7.479995728,-5.470001221,97.17999268,295.5599976,             BERTHA1984,1984,102.7679825,277.5038932,1139
215,9,1,0, TS,16.3,47.7,35,1007,26.269999,-7.440002441,2.630004883,81.41000366,300.2200012,             BERTHA1984,1984,84.00048913,289.5720341,1264
216,9,1,600, TS,17,48.7,35,1007,26.71,-7.440002441,2.630004883,81.41000366,300.2200012,             BERTHA1984,1984,81.98240314,236.4099771,1265
217,9,1,1200, TD,17.5,49.5,30,1008,27.39,-5.160003662,-0.919998169,85.38000488,300.7999878,             BERTHA1984,1984,63.08780957,165.2412961,1388
218,9,1,1800, TD,18.2,50.5,30,1008,27.289999,-5.160003662,-0.919998169,85.38000488,300.7999878,             BERTHA1984,1984,81.63629226,135.7656323,1512
219,9,2,0, TD,19.2,51.3,30,1008,27.63,-3.300003052,5.720001221,94.27999878,298.2600098,             BERTHA1984,1984,86.68931471,119.8782101,1636
220,9,2,600, TD,20,52.1,30,1009,26.99,-3.300003052,5.720001221,94.27999878,298.2600098,             BERTHA1984,1984,75.93893437,150.2633305,1637
221,9,2,1200, TD,20.8,53.1,25,1010,26.519999,-3.300003052,5.720001221,94.27999878,298.2600098,             BERTHA1984,1984,85.14133788,200.7102609,1761
222,9,2,1800, TD,22.6,52.8,25,1010,26.51,-11.38000488,6.11000061,89.17999268,300.1400146,             BERTHA1984,1984,125.8503327,14.81110936,2007
223,9,3,0, TD,23.8,52.5,25,1010,26.55,1.149993896,2.839996338,89.44000244,297.8800049,             BERTHA1984,1984,85.07273395,350.606043,2129
224,9,3,600, TD,25.1,51.9,25,1010,27.49,1.149993896,2.839996338,89.44000244,297.8800049,             BERTHA1984,1984,97.42678014,214.4995102,2252
225,9,3,1200, TD,26.1,50.5,20,1012,26.71,3.569992065,12.19999695,84.99000549,298.9899902,             BERTHA1984,1984,111.2809263,324.3010582,2373
226,9,3,1800, TD,27.1,49.1,20,1012,25.81,-2.430007935,7.589996338,76.42999268,299.8900146,             BERTHA1984,1984,110.6996033,51.43446942,2495
227,9,4,0, TD,28.3,47.8,20,1013,24.98,14.1499939,2.919998169,96.02999878,300.2299805,             BERTHA1984,1984,114.8848719,98.69544656,2740
228,9,4,600, TD,29.6,46,20,1013,25.59,11.08999634,1.5,92.11000061,299.1799927,             BERTHA1984,1984,141.1031426,32.60089252,2861
229,9,4,1200, TD,30.5,44.5,20,1013,26.16,11.08999634,1.5,92.11000061,299.1799927,             BERTHA1984,1984,109.1524112,220.5322801,2982
230,9,4,1800, TD,32,42,20,1013,24.58,7.490005493,2.809997559,91.86000061,298.5999756,             BERTHA1984,1984,180.4015904,210.9332585,3103
231,8,31,0, SD,36.6,66.9,25,1008,26.67,6.099990845,2.059997559,87.80999756,303.3300171,              CESAR1984,1984,0,0,3743
232,8,31,600, SD,37.8,66,30,1005,26.55,4.910003662,4.419998169,88.28999329,304.0499878,              CESAR1984,1984,96.57909553,263.8292675,3865
233,8,31,1200, TS,38.9,65,35,1001,25.72,1.039993286,5.830001831,87.80999756,300.9700012,              CESAR1984,1984,93.33916478,203.9181177,3987
234,8,31,1800, TS,39.8,63.1,35,999,25.23,0.380004883,6.770004272,89.55000305,299.5299988,              CESAR1984,1984,119.0427594,31.24545006,4108
235,9,1,0, TS,40.6,61.1,40,999,26.16,12.59999084,2.419998169,90.47999573,299.1300049,              CESAR1984,1984,119.1399739,67.78266599,4229
236,9,1,600, TS,41.7,59,40,998,22.59,3.630004883,2.580001831,95.19999695,296.5800171,              CESAR1984,1984,133.0845048,56.42726874,4350
237,9,1,1200, TS,42.9,56.9,40,998,21.57,3.009994507,6.5,95.1000061,296.1400146,              CESAR1984,1984,135.6076868,208.4533911,4471
238,9,8,1200, TS,28.5,77.4,35,1008,27.449999,2.869995117,2.130004883,74.97999573,303.2299805,              DIANA1984,1984,0,0,2769
239,9,8,1800, TS,28.6,78.3,40,1006,27.56,2.869995117,2.130004883,74.97999573,303.2299805,              DIANA1984,1984,55.05763482,301.2680937,2770
240,9,9,0, TS,28.5,79.2,45,1004,27.189999,4.279998779,-0.979995728,76.41999817,299.6799927,              DIANA1984,1984,55.05763482,255.6859612,2771
241,9,9,600, TS,28.6,79.7,50,1002,27.109999,4.279998779,-0.979995728,76.41999817,299.6799927,              DIANA1984,1984,31.12245934,215.5925378,2772
242,9,9,1200, TS,29,79.9,55,1000,27.08,-8.290008545,-2.419998169,87.88999939,298.8699951,              DIANA1984,1984,30.17384095,194.414661,2772
243,9,9,1800, TS,29.4,80.1,60,995,27.42,-8.290008545,-2.419998169,87.88999939,298.8699951,              DIANA1984,1984,30.15510111,191.7186721,2895
244,9,10,0, TS,29.7,80.4,60,994,26.64,2.099990845,3.009994507,89.44999695,301.6199951,              DIANA1984,1984,27.47356481,185.8829077,2895
245,9,10,600, TS,30.1,80.3,60,995,26.779999,2.099990845,3.009994507,89.44999695,301.6199951,              DIANA1984,1984,28.27897094,338.5916694,2895
246,9,10,1200, HU,30.5,80,65,991,26.269999,2.099990845,3.009994507,89.44999695,301.6199951,              DIANA1984,1984,32.92575793,344.8736462,3018
247,9,10,1800, HU,30.8,79.6,70,986,26.869999,2.099990845,3.009994507,89.44999695,301.6199951,              DIANA1984,1984,31.54303506,341.2846746,3017
248,9,11,0, HU,31.3,79.1,80,980,27.66,-2.040008545,-1.529998779,90.6000061,298.7999878,              DIANA1984,1984,45.49100007,319.6813676,3140
249,9,11,600, HU,31.8,78.7,85,973,27.05,0.529998779,8.050003052,91.50999451,299.8800049,              DIANA1984,1984,41.81111654,237.0859897,3140
250,9,11,1200, HU,32.6,78.4,100,960,26.05,0.529998779,8.050003052,91.50999451,299.8800049,              DIANA1984,1984,57.99081002,186.5727399,3262
251,9,11,1800, HU,33.4,78,110,952,25.449999,0.529998779,8.050003052,91.50999451,299.8800049,              DIANA1984,1984,59.93768334,165.283823,3385
252,9,12,0, HU,33.9,77.7,115,949,24.939999,-3.880004883,1.919998169,92.88000488,299.4100037,              DIANA1984,1984,38.61604121,56.47460335,3385
253,9,12,600, HU,34,77.4,95,963,24.98,-3.880004883,1.919998169,92.88000488,299.4100037,              DIANA1984,1984,18.53069735,25.94060877,3384
254,9,12,1200, HU,34,77.2,95,967,25.08,-3.880004883,1.919998169,92.88000488,299.4100037,              DIANA1984,1984,11.45620671,13.75969581,3384
255,9,12,1800, HU,33.9,77.1,90,970,25.24,-3.880004883,1.919998169,92.88000488,299.4100037,              DIANA1984,1984,8.977125288,6.431525238,3384
256,9,13,0, HU,33.8,77.4,85,972,24.71,-6.479995728,2.449996948,94.58999634,301.2399902,              DIANA1984,1984,18.54942154,327.9974043,3384
257,9,13,600, HU,33.9,77.9,80,978,0,-6.479995728,2.449996948,94.58999634,301.2399902,              DIANA1984,1984,29.51118902,258.7396354,3385
258,9,13,700, HU,33.9,78,80,979,0,-6.479995728,2.449996948,94.58999634,301.2399902,              DIANA1984,1984,5.73483866,213.4826392,3385
259,9,13,1200, HU,34,78.3,65,990,0,-6.479995728,2.449996948,94.58999634,301.2399902,              DIANA1984,1984,18.53069735,217.9639276,3385
260,9,13,1800, TS,34.3,78.5,55,999,0,-6.479995728,2.449996948,94.58999634,301.2399902,              DIANA1984,1984,23.6734247,221.551843,3508
261,9,14,0, TS,34.6,78.5,45,1003,0,0.369995117,4.770004272,97.3500061,297.9100037,              DIANA1984,1984,20.72802652,0,3508
262,9,14,600, TS,35,78,40,1005,0,0.369995117,4.770004272,97.3500061,297.9100037,              DIANA1984,1984,39.60502681,29.20946706,3508
263,9,14,1200, TS,35.3,77.1,45,1003,0,0.369995117,4.770004272,97.3500061,297.9100037,              DIANA1984,1984,54.90718253,46.77890782,3630
264,9,14,1800, TS,35.6,76,50,1000,0,1.209991455,11.41000366,90.8500061,297.0100098,              DIANA1984,1984,65.29068455,142.3596699,3629
265,9,15,0, TS,36.2,74.4,55,997,25.029999,11.47999573,0.25,86.16000366,300.3499756,              DIANA1984,1984,98.67817121,187.5223866,3750
266,9,15,600, TS,37.2,72.7,60,994,24.119999,8.179992676,6.089996338,97.47000122,297.2000122,              DIANA1984,1984,116.7994661,293.7899129,3872
267,9,15,1200, TS,38.5,70.3,60,992,24.279999,9.679992676,11.31999207,88.81999207,297.4199829,              DIANA1984,1984,158.7755142,327.7696834,3992
268,9,15,1800, TS,41,66,60,992,17.609999,12.66000366,9.740005493,77.88999939,301.8800049,              DIANA1984,1984,286.3198063,280.5870658,4234
269,9,16,0, TS,43.5,61.9,60,994,17.25,11.61000061,5.619995117,90.55000305,290.4599915,              DIANA1984,1984,271.6147343,133.3936566,4599
270,9,14,0, TD,20.3,96.1,30,1000,28.779999,-6.470001221,3.259994507,96.97000122,299.4799805,            EDOUARD1984,1984,0,0,1804
271,9,14,600, TS,20.5,96.2,35,1000,28.83,-6.470001221,3.259994507,96.97000122,299.4799805,            EDOUARD1984,1984,15.26088389,181.5289657,1804
272,9,14,1200, TS,20.7,96.1,40,1000,29.189999,-6.470001221,3.259994507,96.97000122,299.4799805,            EDOUARD1984,1984,15.25730157,96.4208051,1804
273,9,14,1800, TS,20.5,96,45,1001,29.05,-6.470001221,3.259994507,96.97000122,299.4799805,            EDOUARD1984,1984,15.25730157,175.5467979,1804
274,9,15,0, TS,20.3,95.8,55,998,28.9,-6.839996338,1.789993286,97.00999451,298.8099976,            EDOUARD1984,1984,18.93964577,193.5190663,1804
275,9,15,600, TD,20,95.7,25,1002,28.42,-6.839996338,1.789993286,97.00999451,298.8099976,            EDOUARD1984,1984,0,180,1681
276,9,15,1200, TD,20,95.7,25,1001,28.42,-6.839996338,1.789993286,97.00999451,298.8099976,            EDOUARD1984,1984,0,0,1681
277,9,15,1200, TD,13.7,21.3,25,1010,27.23,-7.600006104,-4.940002441,98,294.7099915,            EDOUARD1984,1984,4901.664616,157.144989,868
278,9,15,1800, TD,13.8,22,25,1010,27.17,-8.270004272,-6.509994507,98,294.6199951,            EDOUARD1984,1984,47.48468675,167.2444771,869
279,9,16,0, TD,13.9,22.7,30,1010,28.56,-10,1.88999939,97.91999817,299.2099915,            EDOUARD1984,1984,47.46476545,166.299664,870
280,9,16,600, TD,14,23.4,30,1009,28.31,-10,1.88999939,97.91999817,299.2099915,            EDOUARD1984,1984,47.4447028,122.6805072,870
281,9,16,1200, TD,14.3,24.1,30,1008,28.73,-13.36999512,-0.490005493,97.44000244,299.039978,            EDOUARD1984,1984,51.27436541,345.3396399,994
282,9,16,1800, TS,14.8,24.8,35,1006,28.279999,-13.36999512,-0.490005493,97.44000244,299.039978,            EDOUARD1984,1984,58.18102368,326.1606116,995
283,9,17,0, TS,15.3,25.3,45,1000,27.23,-3.199996948,9.789993286,98,303.1400146,            EDOUARD1984,1984,48.0257449,320.0455386,1118
284,9,17,600, TS,16.3,26,50,998,25.96,-8.75,10.08999634,97.05000305,299.7799988,            EDOUARD1984,1984,83.30438868,282.9533916,1242
285,9,17,1200, TS,17.3,26.5,50,996,25.72,-10.94000244,4.130004883,98,298.8499756,            EDOUARD1984,1984,76.60050941,177.3541533,1365
286,9,17,1800, TS,18.4,27.1,55,995,24.64,-10.94000244,4.130004883,98,298.8499756,            EDOUARD1984,1984,85.63575993,135.52035,1489
287,9,18,0, TS,19.5,28,55,994,24.71,-4.570007324,10.58000183,95.66000366,296.6199951,            EDOUARD1984,1984,96.10066293,138.991661,1613
288,9,18,600, TS,20.2,29.6,55,994,25.64,-8.88999939,3.289993286,98,294.25,            EDOUARD1984,1984,114.6779152,138.0421581,1737
289,9,18,1200, TS,20.9,31,55,994,25.33,-8.88999939,3.289993286,98,294.25,            EDOUARD1984,1984,102.6787575,329.7517159,1739
290,9,18,1800, TS,21.1,32.8,50,995,25.15,-12.08999634,-3.660003662,97.80000305,294.039978,            EDOUARD1984,1984,116.9264171,270.3810561,1741
291,9,19,0, TS,21.1,34.3,50,996,23.31,-6.460006714,2.75,98,294.1900024,            EDOUARD1984,1984,96.6910702,220.2406082,1742
292,9,19,600, TS,21,36,50,1000,26.08,-6.460006714,2.75,98,294.1900024,            EDOUARD1984,1984,109.8374703,266.095734,1744
293,9,19,1200, TS,20.9,37.9,45,1005,25.75,-10.69000244,-1.970001221,98,296.2000122,            EDOUARD1984,1984,122.7929158,332.5190606,1746
294,9,19,1800, TS,20.8,39.5,40,1005,26.5,-13.91000366,-5.809997559,98,298.6699829,            EDOUARD1984,1984,103.5405362,239.024615,1747
295,9,20,0, TS,20.5,40.7,35,1006,26.33,-4.330001831,9.550003052,97.08999634,296.2700195,            EDOUARD1984,1984,80.3060668,184.3144367,1749
296,9,20,600, TD,20.2,42,30,1008,26.9,-5.220001221,0.63999939,96.52000427,297.1400146,            EDOUARD1984,1984,86.72837408,147.9757723,1750
297,9,20,1200, TD,20,43,25,1009,27.269999,-5.220001221,0.63999939,96.52000427,297.1400146,            EDOUARD1984,1984,66.3402681,26.45184946,1628
298,9,16,1800, TD,28.6,65.5,30,1009,27.92,0.819992065,2.25,92.03999329,300.0899963,             GUSTAV1984,1984,0,0,2757
299,9,17,0, TD,29.6,65.5,30,1009,27.019999,1.720001221,8.240005493,95.17999268,298.0100098,             GUSTAV1984,1984,69.09342174,0,2880
300,9,17,600, TD,30.3,65.5,30,1009,26.8,1.720001221,8.240005493,95.17999268,298.0100098,             GUSTAV1984,1984,48.36539522,0,3003
301,9,17,1200, TD,31.3,65.2,30,1009,26.14,-4.070007324,4.459991455,77.86999512,298.7600098,             GUSTAV1984,1984,71.35044417,206.8374052,3126
302,9,17,1800, TD,32.1,64.7,30,1009,25.92,-4.070007324,4.459991455,77.86999512,298.7600098,             GUSTAV1984,1984,0,180,3126
303,9,18,0, TD,32.1,64.7,30,1009,25.82,-2.180007935,-3.369995117,88.03999329,297.6600037,             GUSTAV1984,1984,0,0,3126
304,9,18,600, TD,32.1,64.7,30,1009,25.82,-2.180007935,-3.369995117,88.03999329,297.6600037,             GUSTAV1984,1984,0,0,3126
305,9,18,1200, TD,32.1,64.7,30,1009,25.82,-2.180007935,-3.369995117,88.03999329,297.6600037,             GUSTAV1984,1984,0,0,3126
306,9,18,1800, TS,32.1,64.7,45,1006,25.82,-2.180007935,-3.369995117,88.03999329,297.6600037,             GUSTAV1984,1984,0,0,3126
307,9,19,0, TS,33.2,63.6,45,1006,25.39,5.800003052,6.929992676,88.22999573,298.3800049,             GUSTAV1984,1984,99.35391659,13.77202052,3370
308,9,19,600, TS,34.6,62.6,45,1006,24.859999,0.330001831,3.740005493,85.55999756,299.3399963,             GUSTAV1984,1984,112.4511994,101.1282162,3492
309,9,23,0, SD,31.3,58.3,30,1009,25.769999,-3.790008545,-3.199996948,94.3999939,299.1199951,           HORTENSE1984,1984,0,0,3119
310,9,23,600, SD,30.7,58.7,30,1007,26.08,0.970001221,-0.710006714,93.55999756,297.6699829,           HORTENSE1984,1984,47.74727195,126.9630274,2997
